CUSTOMER_ID,COLLEGE,DATA,INCOME,OVERCHARGE,LEFTOVER,HOUSE,LESSTHAN600k,CHILD,JOB_CLASS,REVENUE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,TIME_CLIENT,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,CHURNED
C109763,one,228.0,78815.0,0,40,584613,True,2,4,196.0,753,3,2.8,2,very_unsat,avg,no,STAY
C109764,one,549.2957746478874,26434.0,42,16,,,1,1,155.0,187,3,1.6,4,very_unsat,very_high,actively_looking_into_it,STAY
C109765,one,960.0,22943.5,0,5,283088,True,4,3,255.0,140,0,3.8,4,very_unsat,little,considering,STAY
C109766,zero,268.01152737752165,37913.5,247,62,211383,True,1,4,114.0,200,1,2.1,8,unsat,little,considering,STAY
C109767,one,535.483870967742,51653.5,65,30,755885,False,2,4,110.0,171,4,7.3,2,unsat,high,considering,STAY
C109768,zero,0.0,41452.0,253,46,885180,False,2,3,180.0,140,16,0.9,1,avg,little,considering,STAY
C109770,one,134.18530351437698,99744.0,213,0,681829,False,1,1,117.0,737,12,2.4,12,avg,high,actively_looking_into_it,STAY
C109771,one,520.0,17387.5,0,5,448441,True,4,2,167.0,201,1,1.6,4,very_unsat,high,actively_looking_into_it,STAY
C109772,zero,399.99999999999994,31062.0,40,16,235686,True,4,4,231.0,290,4,3.0,6,avg,very_high,never_thought,LEAVE
C109774,zero,260.0619195046439,81872.5,163,6,922183,False,2,1,254.0,889,19,2.8,5,unsat,very_high,never_thought,LEAVE
C109775,zero,339.62264150943395,46025.0,0,43,551350,True,2,3,214.0,291,1,5.0,1,avg,little,considering,STAY
C109776,one,460.3960396039603,64573.5,52,5,287751,True,2,3,105.0,460,5,4.1,6,very_sat,very_high,actively_looking_into_it,STAY
C109779,one,571.4285714285713,36333.5,47,63,187435,True,0,1,229.0,134,4,1.8,2,very_unsat,very_high,considering,STAY
C109780,one,411.7647058823529,65197.0,53,0,920756,False,4,3,173.0,636,5,1.1,13,very_unsat,little,no,LEAVE
C109781,zero,308.06845965770174,99872.0,199,11,986345,False,2,1,146.0,899,1,3.2,6,very_unsat,little,perhaps,LEAVE
C109782,one,129.60000000000002,96616.5,195,33,588856,True,3,3,88.0,804,22,3.7,1,unsat,little,no,STAY
C109783,zero,720.0,19963.0,0,15,392817,True,3,3,97.0,155,0,5.0,4,very_sat,very_little,actively_looking_into_it,STAY
C109784,one,255.60538116591925,78194.0,53,7,635531,False,3,2,104.0,749,4,1.9,12,unsat,very_little,actively_looking_into_it,STAY
C109785,one,1830.0,73080.5,0,80,288016,True,1,1,206.0,712,0,6.1,2,unsat,very_little,no,LEAVE
C109786,one,764.1509433962265,31783.5,62,5,177193,True,2,3,210.0,257,4,4.4,5,very_sat,high,never_thought,STAY
C109787,one,389.9999999999999,22356.5,0,70,244136,True,1,1,124.0,229,1,2.3,1,very_sat,high,actively_looking_into_it,STAY
C109788,zero,787.7094972067041,58083.0,79,0,462965,True,2,3,192.0,855,5,2.7,8,very_sat,very_high,no,LEAVE
C109789,zero,386.0589812332439,22818.5,53,22,760268,False,2,4,171.0,184,3,4.8,13,very_sat,very_high,actively_looking_into_it,STAY
C109790,one,810.0,24602.5,0,9,156066,True,0,1,149.0,240,1,1.7,1,very_unsat,little,actively_looking_into_it,LEAVE
C109791,zero,154.06562054208274,53183.5,61,54,913781,False,2,3,123.0,261,5,2.6,1,very_sat,very_little,considering,STAY
C109792,one,640.9090909090909,32244.0,0,12,172220,True,3,2,115.0,356,0,3.7,5,very_unsat,high,no,STAY
C109793,one,472.5,43580.0,0,30,406762,True,3,3,178.0,353,1,5.3,2,very_unsat,high,actively_looking_into_it,STAY
C109795,one,2250.0,27893.0,0,51,592878,True,1,1,130.0,315,0,6.5,2,very_unsat,very_little,considering,LEAVE
C109796,one,61.643835616438366,50872.5,56,72,789785,False,2,2,280.0,259,5,1.8,1,unsat,little,considering,STAY
C109798,one,389.6103896103896,64401.0,54,0,692355,False,2,1,110.0,691,1,2.0,10,very_unsat,very_little,considering,STAY
C109799,one,180.55555555555554,62721.5,56,6,869784,False,3,2,115.0,607,5,1.3,4,very_unsat,little,considering,LEAVE
C109801,zero,760.0,60551.5,0,5,293938,True,3,4,124.0,435,1,3.8,4,very_unsat,high,actively_looking_into_it,STAY
C109803,one,273.64864864864865,91657.0,196,0,161320,True,2,1,140.0,793,24,2.7,13,unsat,little,considering,STAY
C109805,zero,328.125,99104.0,220,0,222566,True,0,2,165.0,715,18,1.5,8,unsat,high,considering,LEAVE
C109806,zero,276.9230769230769,18493.5,0,16,301098,True,2,2,207.0,137,0,3.4,4,very_sat,very_little,considering,STAY
C109807,one,274.3190661478599,43276.5,214,20,778475,False,4,2,109.0,218,22,4.7,6,very_unsat,little,actively_looking_into_it,LEAVE
C109809,one,139.44723618090453,57707.5,46,65,565472,True,2,2,156.0,880,4,2.7,2,very_unsat,little,considering,STAY
C109810,one,455.1724137931035,83848.0,190,0,192739,True,1,2,113.0,549,20,4.4,13,avg,very_high,actively_looking_into_it,LEAVE
C109812,zero,444.44444444444446,41636.0,62,0,692999,False,3,3,87.0,358,5,1.4,8,very_sat,very_little,considering,STAY
C109814,one,1770.0,16847.5,0,66,242655,True,1,4,93.0,220,0,4.9,2,sat,very_high,considering,LEAVE
C109815,one,510.0,47685.5,0,78,,,1,2,150.0,370,1,1.7,9,sat,very_high,perhaps,STAY
C109816,zero,72.34042553191487,19212.5,65,54,824859,False,4,4,183.0,179,5,1.7,1,very_unsat,very_little,considering,STAY
C109817,one,521.7391304347826,41776.0,61,0,992140,False,0,4,107.0,269,3,1.8,10,avg,very_high,considering,STAY
C109819,zero,331.28834355828224,29777.0,63,12,543151,True,0,3,148.0,246,4,2.8,5,very_sat,high,actively_looking_into_it,STAY
C109820,zero,0.0,22524.5,63,7,172010,True,1,3,110.0,142,4,1.0,4,very_unsat,very_little,considering,STAY
C109821,one,450.8196721311475,83524.5,206,6,388761,True,3,3,148.0,895,16,3.5,5,sat,little,considering,LEAVE
C109822,zero,1229.9999999999998,21581.5,0,58,218312,True,1,3,146.0,147,0,2.1,1,very_unsat,little,actively_looking_into_it,LEAVE
C109823,zero,831.4606741573034,52888.0,47,12,299064,True,2,3,131.0,515,5,6.4,5,very_unsat,avg,actively_looking_into_it,STAY
C109824,one,750.0,22866.0,0,0,201817,True,1,4,322.0,226,0,3.5,13,very_unsat,very_high,considering,STAY
C109825,zero,268.65671641791045,55239.0,34,21,174297,True,0,3,146.0,769,5,1.2,4,very_unsat,high,no,STAY
C109827,zero,1330.0,47339.0,0,20,,,3,2,116.0,365,0,11.3,5,unsat,very_little,actively_looking_into_it,LEAVE
C109829,one,630.0,25041.5,0,0,160335,True,2,4,153.0,266,5,2.1,10,unsat,very_high,considering,STAY
C109830,one,929.9999999999998,20937.0,0,0,477865,True,2,4,181.0,198,4,3.1,8,very_unsat,very_little,actively_looking_into_it,LEAVE
C109831,zero,580.6451612903227,86147.5,179,0,992537,False,4,2,145.0,881,19,5.4,14,very_unsat,avg,considering,LEAVE
C109832,one,315.7894736842105,57198.0,207,13,,,2,3,114.0,298,21,3.6,5,avg,little,actively_looking_into_it,LEAVE
C109834,one,134.14634146341464,19208.5,62,33,933191,False,3,2,124.0,193,0,1.2,1,unsat,very_high,actively_looking_into_it,STAY
C109836,zero,951.219512195122,52773.5,64,11,223929,True,1,2,143.0,172,4,4.2,6,very_unsat,very_high,no,STAY
C109837,one,637.1681415929204,18318.5,56,7,359422,True,2,4,170.0,175,5,3.8,5,very_unsat,very_little,actively_looking_into_it,LEAVE
C109838,one,219.7452229299363,69963.0,64,15,538301,True,3,3,146.0,671,4,2.3,5,sat,avg,perhaps,LEAVE
C109839,zero,684.2105263157895,72576.0,71,0,977286,False,1,1,106.0,135,3,2.9,10,very_sat,very_high,perhaps,STAY
C109840,zero,450.0,46698.5,0,0,273652,True,3,4,215.0,287,0,1.5,11,very_sat,very_high,perhaps,LEAVE
C109842,one,234.46893787575152,56097.5,69,33,222587,True,5,2,152.0,312,5,2.9,1,very_unsat,avg,considering,LEAVE
C109843,zero,433.8461538461538,69397.5,225,21,369393,True,1,4,137.0,292,19,3.7,5,very_sat,little,perhaps,LEAVE
C109844,one,803.2258064516129,50791.5,0,21,496604,True,4,2,157.0,431,1,7.3,4,sat,very_little,considering,STAY
C109845,one,145.16129032258064,21178.5,0,21,630410,False,2,3,125.0,178,1,1.5,5,very_unsat,very_high,considering,STAY
C109846,one,276.0,91817.0,150,68,692587,False,1,2,150.0,808,13,2.3,5,very_unsat,high,actively_looking_into_it,LEAVE
C109847,zero,1050.0,37358.0,0,25,265324,True,0,4,133.0,310,0,1.5,2,unsat,little,actively_looking_into_it,LEAVE
C109848,zero,720.0,47304.0,0,59,168532,True,1,1,153.0,339,14,3.4,2,very_unsat,very_high,considering,STAY
C109849,zero,300.0,16896.0,0,0,280050,True,1,4,120.0,194,1,2.0,15,very_unsat,very_little,no,STAY
C109850,one,309.67741935483866,34750.5,0,21,642082,False,2,3,195.0,292,0,3.2,4,very_unsat,very_high,considering,STAY
C109852,one,990.0,16339.0,0,66,151069,True,1,4,198.0,220,1,2.3,1,very_unsat,very_little,considering,LEAVE
C109853,one,1118.1818181818182,65822.5,0,23,284512,True,2,1,105.0,544,0,11.3,2,unsat,very_little,considering,STAY
C109854,one,300.0,30665.0,0,0,439608,True,0,4,148.0,269,1,2.0,14,very_sat,little,considering,STAY
C109857,zero,196.36363636363632,95102.0,175,8,242901,True,1,1,121.0,275,4,2.8,13,unsat,high,actively_looking_into_it,STAY
C109858,one,466.66666666666663,31844.5,0,8,787656,False,3,3,242.0,251,1,1.8,5,very_sat,very_high,considering,STAY
C109860,zero,147.29950900163664,42574.0,71,44,451177,True,3,2,257.0,478,3,2.0,1,unsat,little,actively_looking_into_it,LEAVE
C109861,one,618.1818181818182,55709.0,65,0,226957,True,0,1,111.0,394,5,2.4,11,very_unsat,very_high,considering,STAY
C109862,zero,319.3548387096774,30451.5,0,21,568453,True,2,4,127.0,373,0,2.3,4,very_sat,very_high,no,STAY
C109863,zero,98.77704609595484,30616.0,193,77,946473,False,2,3,160.0,136,10,3.5,1,very_unsat,very_little,considering,STAY
C109864,zero,390.0,39730.0,0,0,645196,False,0,1,102.0,368,0,1.3,13,sat,very_high,actively_looking_into_it,STAY
C109865,zero,320.855614973262,32966.0,87,0,189883,True,2,4,126.0,215,3,2.0,14,very_unsat,little,no,STAY
C109868,zero,428.57142857142856,24474.5,75,0,794093,False,4,3,127.0,150,4,1.5,9,avg,very_little,actively_looking_into_it,STAY
C109869,zero,1280.0,34055.5,50,0,177314,True,0,4,172.0,252,25,4.4,10,very_unsat,high,considering,LEAVE
C109870,zero,647.0588235294117,97974.5,206,27,523676,True,1,1,132.0,652,17,7.6,1,avg,little,perhaps,STAY
C109871,one,183.3616298811545,66401.0,209,28,473546,True,2,3,256.0,267,18,2.6,1,very_unsat,very_high,no,STAY
C109872,zero,665.2173913043479,42337.5,0,13,591122,True,2,4,95.0,301,1,6.1,6,very_sat,little,no,STAY
C109873,one,150.0,71093.0,0,0,921750,False,2,1,163.0,663,0,1.5,13,very_sat,little,considering,STAY
C109875,one,520.2952029520295,48992.0,171,0,353729,True,1,3,128.0,396,29,2.7,15,very_unsat,little,considering,LEAVE
C109876,zero,270.9030100334448,35649.5,199,48,537256,True,0,3,203.0,221,22,1.7,2,very_unsat,avg,considering,STAY
C109877,one,1050.0,12662.0,0,19,186077,True,1,3,153.0,242,1,2.5,5,very_unsat,little,actively_looking_into_it,STAY
C109878,one,412.4457308248914,98765.0,201,39,947701,False,2,4,185.0,613,26,7.5,2,very_unsat,high,actively_looking_into_it,LEAVE
C109880,one,82.14285714285714,79424.5,0,74,495191,True,3,3,192.0,581,0,2.3,1,very_sat,little,actively_looking_into_it,STAY
C109881,zero,398.6013986013986,20686.0,43,0,996087,False,1,2,124.0,230,5,1.9,8,very_sat,high,no,STAY
C109882,zero,320.6896551724138,35063.0,0,19,293988,True,2,3,97.0,280,0,4.1,4,very_sat,high,no,STAY
C109883,zero,490.1960784313725,40460.5,53,34,871928,False,0,1,312.0,768,5,2.5,1,very_unsat,little,no,STAY
C109884,one,259.09090909090907,16264.5,0,12,353732,True,2,4,129.0,188,1,1.9,6,very_unsat,very_little,considering,LEAVE
C109885,zero,463.0872483221477,15112.5,49,53,724607,False,0,2,178.0,185,3,1.3,2,very_unsat,very_little,actively_looking_into_it,STAY
C109886,one,668.7898089171975,15861.5,57,0,442921,True,0,4,101.0,148,4,3.5,10,very_unsat,high,no,LEAVE
C109887,one,98.36065573770493,31619.0,144,50,391808,True,1,4,302.0,191,12,1.8,2,unsat,very_high,actively_looking_into_it,STAY
C109888,one,282.00972447325773,67505.0,197,32,600511,False,2,1,145.0,363,29,4.8,6,unsat,very_little,no,STAY
C109889,one,217.24137931034483,30316.5,0,19,157194,True,2,3,176.0,252,1,1.1,5,very_unsat,little,never_thought,STAY
C109890,one,335.19553072625695,64818.0,79,64,460218,True,1,1,99.0,371,4,1.0,4,unsat,little,actively_looking_into_it,STAY
C109892,one,614.2857142857142,57284.5,0,11,236660,True,2,3,127.0,846,1,3.3,5,unsat,high,considering,STAY
C109893,zero,1740.0,50654.0,0,0,628265,False,2,1,78.0,508,0,4.8,10,very_unsat,little,considering,LEAVE
C109895,zero,480.0,21946.5,0,10,,,1,1,253.0,174,1,1.6,6,very_sat,very_high,no,STAY
C109896,one,829.7872340425533,74155.0,41,0,263558,True,3,4,106.0,470,3,3.9,1,very_unsat,high,considering,LEAVE
C109897,one,852.1739130434783,87851.0,245,81,438673,True,0,3,172.0,840,26,8.8,1,very_unsat,little,considering,LEAVE
C109898,zero,312.2171945701357,65245.0,192,15,270207,True,3,2,159.0,365,14,2.6,6,very_unsat,little,actively_looking_into_it,LEAVE
C109899,one,779.7619047619048,65112.0,64,34,182670,True,3,1,139.0,225,5,13.1,2,very_unsat,little,actively_looking_into_it,LEAVE
C109900,zero,1075.4716981132078,29862.0,59,85,707185,False,1,3,104.0,211,3,5.7,1,unsat,very_high,no,STAY
C109902,zero,432.43243243243245,51030.5,233,0,965155,False,1,3,113.0,256,12,3.8,8,unsat,very_little,never_thought,STAY
C109903,zero,237.08206686930092,88348.0,229,0,414361,True,0,2,219.0,502,22,2.6,8,unsat,very_high,actively_looking_into_it,LEAVE
C109905,zero,1260.0,24211.0,0,19,552478,True,0,3,113.0,161,0,3.2,4,very_sat,little,actively_looking_into_it,STAY
C109906,zero,586.9565217391305,35039.5,38,0,226829,True,2,3,157.0,349,1,2.7,14,unsat,very_high,actively_looking_into_it,STAY
C109908,one,1440.0,14445.0,0,0,352765,True,2,3,161.0,145,0,2.8,14,unsat,avg,considering,LEAVE
C109910,one,720.0,50566.0,0,0,506155,True,5,1,81.0,411,26,2.4,15,very_sat,little,no,STAY
C109911,zero,656.25,54806.0,0,6,156888,True,3,4,86.0,145,1,3.5,6,unsat,little,considering,STAY
C109912,zero,1050.0,54035.5,0,7,287491,True,0,2,113.0,538,1,2.5,6,unsat,high,considering,STAY
C109913,zero,496.68874172185434,54828.5,51,72,222344,True,1,1,108.0,346,4,1.5,10,avg,very_high,considering,STAY
C109914,zero,640.2439024390243,37810.5,64,0,167837,True,2,1,111.0,379,22,1.5,9,very_unsat,very_high,considering,LEAVE
C109915,one,250.67385444743934,37928.5,61,21,807948,False,3,4,181.0,383,3,2.1,6,very_sat,little,no,STAY
C109916,zero,561.5763546798029,21461.5,53,5,813402,False,4,3,182.0,144,3,2.8,1,very_unsat,very_high,actively_looking_into_it,LEAVE
C109918,zero,780.0,23132.5,0,7,169599,True,1,4,141.0,174,0,3.6,5,very_sat,little,no,STAY
C109919,one,330.00000000000006,38214.0,0,0,383858,True,2,2,105.0,322,0,2.1,15,very_unsat,little,actively_looking_into_it,STAY
C109920,zero,223.60248447204975,57225.5,61,0,436908,True,1,2,158.0,599,5,1.2,14,very_sat,high,no,LEAVE
C109921,one,608.3916083916084,30822.0,43,6,424653,True,1,3,234.0,321,3,1.9,5,unsat,very_little,actively_looking_into_it,LEAVE
C109922,one,328.40236686390534,48235.5,238,0,628358,False,1,2,150.0,231,29,2.7,13,unsat,high,actively_looking_into_it,LEAVE
C109923,one,63.63636363636363,22901.0,0,56,,,3,1,109.0,226,3,1.4,2,very_sat,very_little,actively_looking_into_it,STAY
C109924,zero,630.0,63832.5,0,79,154552,True,1,3,103.0,841,1,1.1,1,very_unsat,little,actively_looking_into_it,STAY
C109925,zero,237.34177215189874,57271.5,216,0,881039,False,4,1,145.0,300,15,3.5,15,very_unsat,very_high,actively_looking_into_it,STAY
C109926,zero,115.3846153846154,70315.0,60,62,806758,False,3,2,183.0,443,4,2.0,1,unsat,very_high,considering,STAY
C109928,one,93.11348205625607,30652.5,181,75,757365,False,4,3,112.0,244,16,2.2,2,unsat,very_little,actively_looking_into_it,STAY
C109929,one,79.13669064748203,38092.5,187,13,168922,True,3,4,153.0,141,14,1.1,6,sat,avg,actively_looking_into_it,LEAVE
C109930,one,591.8367346938776,36821.0,194,8,871571,False,1,4,369.0,230,22,4.8,6,very_sat,very_high,never_thought,STAY
C109931,one,193.5483870967742,33208.0,117,0,769802,False,4,2,161.0,170,21,2.4,15,avg,little,considering,STAY
C109932,one,631.578947368421,25852.5,52,44,159308,True,0,2,249.0,149,3,1.2,1,very_unsat,little,actively_looking_into_it,LEAVE
C109933,one,150.0,15812.5,0,24,877714,False,3,4,118.0,238,0,1.7,5,unsat,very_high,considering,STAY
C109935,zero,395.89442815249265,52694.0,241,0,473882,True,0,3,160.0,332,26,3.5,2,sat,high,no,LEAVE
C109937,zero,480.97826086956525,45347.5,188,8,407979,True,2,4,136.0,374,1,5.9,4,very_unsat,little,actively_looking_into_it,STAY
C109938,one,283.0188679245283,72647.5,165,0,,,2,4,221.0,702,21,2.5,11,unsat,little,considering,LEAVE
C109939,zero,484.8484848484848,43706.5,197,0,222103,True,2,1,220.0,209,23,3.8,9,very_unsat,high,perhaps,LEAVE
C109940,one,630.0,42450.5,0,0,542715,True,3,2,132.0,277,1,3.1,15,very_unsat,little,no,STAY
C109941,one,1109.090909090909,40999.5,65,0,450265,True,3,4,169.0,275,4,5.1,9,very_sat,very_little,perhaps,STAY
C109943,zero,143.6865021770682,77526.0,59,53,783860,False,5,1,111.0,670,26,3.3,2,unsat,very_little,actively_looking_into_it,STAY
C109944,one,57.89473684210527,26201.0,0,47,920244,False,3,4,83.0,311,1,1.1,1,very_sat,little,never_thought,STAY
C109945,zero,216.66666666666663,63212.0,0,44,796310,False,2,1,133.0,699,1,3.9,2,unsat,little,considering,LEAVE
C109946,zero,703.5830618892509,18111.5,57,15,229445,True,3,4,158.0,194,22,5.2,4,unsat,very_little,actively_looking_into_it,LEAVE
C109947,zero,183.33333333333331,17888.0,0,44,967341,False,2,3,228.0,135,0,2.3,1,avg,little,actively_looking_into_it,STAY
C109948,zero,720.0,30421.0,0,16,495402,True,0,2,162.0,256,1,2.4,4,unsat,high,actively_looking_into_it,STAY
C109949,zero,900.0,59306.0,0,0,277982,True,2,3,129.0,501,0,1.0,10,very_unsat,very_high,actively_looking_into_it,LEAVE
C109951,one,1680.0,59046.5,0,0,495533,True,2,1,179.0,135,1,4.6,14,very_unsat,avg,considering,STAY
C109952,one,35.29411764705883,71083.5,65,9,611185,False,2,2,153.0,868,3,1.3,6,avg,very_high,considering,STAY
C109954,one,61.764705882352935,40740.5,0,24,310289,True,2,1,230.0,373,0,1.7,6,unsat,very_little,no,STAY
C109955,one,68.77729257641921,57937.0,206,61,195594,True,2,4,123.0,362,20,3.1,2,very_unsat,very_little,actively_looking_into_it,STAY
C109956,zero,354.4668587896253,42617.0,247,8,164819,True,1,3,95.0,158,12,2.1,4,very_unsat,high,considering,LEAVE
C109957,zero,387.3626373626374,66652.0,264,82,583515,True,0,3,145.0,275,24,2.7,1,avg,little,actively_looking_into_it,LEAVE
C109958,one,678.5714285714284,57085.5,68,0,307149,True,3,4,179.0,782,5,2.8,8,very_unsat,little,considering,STAY
C109959,zero,195.8762886597938,30280.0,61,13,217613,True,2,2,157.0,149,5,1.9,5,sat,very_little,no,LEAVE
C109961,one,1080.0,54103.5,0,0,788376,False,2,3,122.0,592,1,3.6,8,very_sat,very_high,never_thought,STAY
C109962,one,467.21311475409834,83524.5,206,6,388761,True,3,3,148.0,895,16,3.7,5,sat,little,considering,LEAVE
C109963,one,127.5,67452.5,0,70,328110,True,2,4,128.0,539,1,1.4,1,avg,very_high,considering,LEAVE
C109964,zero,416.3265306122448,80042.5,145,0,627963,False,0,4,183.0,790,15,1.4,9,very_sat,little,considering,LEAVE
C109966,zero,212.90322580645162,35572.0,55,35,226074,True,1,1,97.0,291,3,1.1,2,very_unsat,little,actively_looking_into_it,LEAVE
C109967,zero,360.0,78903.5,0,15,,,2,3,104.0,783,3,2.0,5,very_unsat,little,actively_looking_into_it,STAY
C109969,one,600.0,84156.5,85,0,253697,True,2,3,107.0,804,5,2.7,12,very_sat,high,actively_looking_into_it,STAY
C109971,zero,1080.0,16778.5,0,20,783319,False,0,2,183.0,145,4,2.6,4,very_unsat,very_high,no,STAY
C109972,one,219.51219512195127,66028.0,64,67,719104,False,1,3,195.0,785,10,2.2,1,very_unsat,little,considering,STAY
C109973,one,0.0,63281.0,0,11,,,3,2,109.0,700,1,0.7,1,sat,little,considering,STAY
C109974,one,480.0,18818.5,50,0,724042,False,4,1,171.0,151,3,2.4,14,very_sat,very_high,never_thought,STAY
C109975,one,1410.0,47124.0,0,0,188023,True,2,2,115.0,254,1,3.7,9,very_unsat,little,no,LEAVE
C109976,one,75.26881720430107,63107.5,179,0,566426,True,1,2,127.0,369,14,0.7,15,unsat,little,actively_looking_into_it,STAY
C109977,zero,791.3385826771653,78331.0,154,0,277742,True,4,1,208.0,461,28,5.7,10,very_unsat,little,never_thought,LEAVE
C109980,one,300.0,54495.5,180,16,444171,True,1,2,177.0,298,25,2.8,5,very_unsat,very_high,never_thought,STAY
C109981,one,76.08695652173913,58824.5,62,39,179291,True,3,2,103.0,661,4,1.4,2,sat,avg,considering,LEAVE
C109982,one,1350.0,56018.0,0,10,658551,False,0,2,195.0,730,1,4.5,5,very_unsat,high,considering,STAY
C109983,zero,818.181818181818,29168.0,76,0,568002,True,3,1,236.0,222,5,3.8,12,unsat,very_high,considering,STAY
C109985,one,539.9999999999999,49280.0,0,36,660066,False,0,1,114.0,334,0,1.8,2,very_unsat,little,considering,LEAVE
C109986,one,300.0,32205.0,0,0,858986,False,1,2,151.0,251,1,2.0,12,very_sat,very_little,no,STAY
C109987,one,356.2499999999999,66289.5,0,22,431562,True,3,1,150.0,647,1,2.8,4,avg,little,considering,STAY
C109988,one,62.775330396475766,62824.0,68,74,224364,True,3,3,149.0,262,5,2.9,2,avg,high,actively_looking_into_it,STAY
C109989,one,426.8041237113403,55410.5,65,32,266006,True,2,2,199.0,392,3,5.9,1,unsat,very_high,actively_looking_into_it,LEAVE
C109990,one,419.2139737991267,79626.0,59,7,259664,True,3,2,184.0,675,4,2.2,6,very_unsat,very_little,considering,LEAVE
C109991,zero,330.00000000000006,13334.5,0,56,804464,False,1,2,167.0,240,5,2.1,2,very_sat,little,considering,STAY
C109992,one,1980.0,43788.5,0,0,393771,True,0,3,137.0,351,0,5.6,8,sat,very_little,no,STAY
C109994,one,307.2289156626506,45434.0,232,12,180545,True,0,2,131.0,131,5,2.4,6,unsat,very_little,perhaps,LEAVE
C109997,zero,1200.0,58421.5,0,36,172871,True,0,3,256.0,822,1,4.0,2,very_unsat,little,no,LEAVE
C109999,zero,1350.0,38123.0,0,23,173842,True,1,4,225.0,250,0,3.5,5,very_unsat,very_little,considering,STAY
C110000,one,609.375,20965.5,28,6,667640,False,1,4,161.0,163,4,2.6,4,avg,little,no,STAY
C110001,zero,166.66666666666669,51184.0,44,77,516466,True,1,4,208.0,334,3,1.8,2,very_unsat,very_little,never_thought,STAY
C110003,one,560.8695652173913,14089.0,0,13,255069,True,2,1,242.0,152,1,3.3,4,very_sat,little,perhaps,STAY
C110005,zero,63.157894736842096,46051.5,0,85,655386,False,4,4,122.0,363,1,2.0,1,very_unsat,very_high,actively_looking_into_it,STAY
C110007,one,80.47690014903128,45076.5,221,35,911122,False,3,4,242.0,168,10,2.8,1,very_sat,avg,considering,STAY
C110008,one,189.11174785100286,45845.0,249,0,263258,True,2,1,272.0,218,26,1.2,8,very_sat,very_high,considering,STAY
C110010,zero,223.25581395348837,34842.0,0,33,979652,False,2,4,152.0,331,1,4.2,1,sat,little,actively_looking_into_it,STAY
C110011,one,462.96296296296293,69498.5,62,71,210599,True,1,3,181.0,687,5,2.5,2,very_sat,very_high,actively_looking_into_it,STAY
C110012,one,109.0909090909091,60368.0,0,56,824267,False,3,4,110.0,856,1,2.4,1,unsat,very_high,considering,STAY
C110013,one,217.99307958477507,20971.0,59,13,673653,False,4,4,176.0,237,5,1.1,5,very_unsat,very_little,considering,STAY
C110015,zero,548.5074626865672,45145.5,168,0,656528,False,1,3,93.0,276,26,4.9,12,very_unsat,high,considering,STAY
C110016,zero,600.0,52205.5,0,6,259667,True,4,4,170.0,541,0,2.2,4,unsat,very_high,actively_looking_into_it,STAY
C110017,one,132.9896907216495,38415.0,0,87,421950,True,4,4,117.0,395,1,2.3,1,avg,very_high,no,LEAVE
C110019,zero,328.46715328467155,35371.5,174,20,172997,True,1,1,130.0,174,29,1.0,4,very_unsat,very_high,considering,LEAVE
C110020,one,567.5675675675676,43247.5,196,0,877247,False,1,2,131.0,160,17,4.6,13,unsat,very_high,considering,LEAVE
C110021,zero,630.0,27704.0,0,26,992270,False,1,1,92.0,332,1,1.1,2,very_sat,little,considering,STAY
C110022,one,463.3204633204633,81511.5,159,0,882430,False,4,4,57.0,314,11,3.0,8,unsat,little,no,LEAVE
C110023,one,82.19178082191782,79311.5,43,66,770245,False,4,1,154.0,796,4,2.2,2,sat,little,actively_looking_into_it,LEAVE
C110024,one,101.47058823529412,56968.5,0,58,184494,True,2,2,230.0,715,29,3.3,1,very_unsat,little,considering,STAY
C110025,zero,118.60465116279072,66500.0,0,76,658224,False,3,1,194.0,613,0,3.4,2,very_unsat,very_high,actively_looking_into_it,LEAVE
C110026,one,186.33540372670805,80689.5,222,26,204476,True,1,4,114.0,747,15,2.0,1,very_unsat,very_little,no,LEAVE
C110027,zero,916.6666666666667,63547.5,44,62,832785,False,1,3,175.0,526,5,2.4,2,sat,high,no,LEAVE
C110028,one,546.4285714285714,10498.5,0,18,975892,False,3,3,82.0,375,1,4.1,5,avg,high,actively_looking_into_it,STAY
C110029,zero,130.977130977131,39017.5,141,24,870391,False,2,3,165.0,880,10,1.1,13,very_unsat,little,no,STAY
C110030,one,98.84678747940691,62691.0,227,28,431926,True,3,4,205.0,558,25,2.0,4,very_unsat,little,no,LEAVE
C110031,zero,611.111111111111,62437.5,62,0,322903,True,1,3,156.0,445,5,4.3,14,very_unsat,little,never_thought,STAY
C110033,zero,436.1702127659574,83418.0,182,22,217539,True,1,2,137.0,581,11,2.1,5,very_sat,little,never_thought,LEAVE
C110034,zero,174.1935483870968,23429.5,0,21,361417,True,3,1,109.0,191,1,1.8,15,very_sat,little,never_thought,STAY
C110036,one,150.0,37426.5,0,0,720380,False,2,4,143.0,393,23,1.5,14,very_sat,very_little,actively_looking_into_it,STAY
C110038,zero,769.2307692307693,29501.0,56,0,175327,True,1,2,124.0,195,4,3.0,10,unsat,very_high,considering,STAY
C110039,zero,1529.9999999999998,72876.5,0,0,296827,True,1,1,284.0,632,0,5.1,11,avg,very_little,considering,LEAVE
